"","X1_050_06.y","X1_090_07.y","X1_120_01.y","X1_200_02.y","X1_300_04.y","X1_400_05.y","X1_600_03.y","X3_040_07.y","X3_060_01.y","X3_080_02.y","X3_120_06.y","X3_150_07.y","X3_200_01.y","X3_250_02.y","X3_300_01.y","X3_400_02.y","X3_500_04.y","X3_550_05.y","X3_600_03.y","X3_800_03.y","X5_020_06.y","X5_050_07.y","X5_080_01.y","X5_120_02.y","X5_200_04.y","X5_300_05.y","X5_400_03.y","X5_500_05.y","X5_600_03.y","X6_040_06.y","X6_080_07.y","X6_200_01.y","X8_040_06.y","X8_070_07.y","X8_200_01.y","X9_040_06.y","X9_070_07.y","X9_380_01.y","X12_040_06.y","X12_120_07.y","X12_300_01.y","X12_1900_03.y"
"K01601",240.568855034,135.856119015,165.044794782,112.033761773,41.517019794,28.27463988,0,134.83101069,220.34301468,97.161319864,64.250807783,60.542826997,59.363968377,48.423399313,27.398852041,18.769448624,10.870590584,6.934451434,5.484587,20.125978,102.503890639,211.541300014,114.920896474,41.293473678,20.492734291,10.154814001,16.256690865,6.876634294,0.595534331,71.970634488,77.991580705,30.051318,69.529511853,74.172434817,43.776887886,98.904081643,48.304034611,36.334813029,149.613545085,120.209252785,9.86502326,0
"K01610",142.813674645,139.226022106,119.384111865,146.01328802,52.504733947,132.195164,98.99909,115.134448193,142.20947705,111.381130025,62.792263339,104.18110626,51.362421434,39.280410465,67.655001603,92.578468886,17.630413291,45.5531515,67.83224564,46.491933654,100.500470241,120.475041508,138.022205003,79.278785554,43.4795196,63.20821464,58.143651107,72.819489337,69.116781,105.926702698,132.674195716,107.34569243,109.259460159,106.534318227,115.780407718,114.979485585,49.155004118,46.1772921,127.407850213,91.361789164,44.155835282,52.773686
"K01611",8.2621556,13.2289,6.388338,18.09348,2.0212413,37.84264,0,1.657677,2.1037373,2.376619,2.94492,1.919499,6.511745,5.221335,13.1406649,22.8390355,6.0085363,24.6058967,4.668429,7.230702,1.7609705,0.4452337,3.1761521,4.1557418,5.995979,7.955473,5.092804,0.5848098,2.5826039,3.493494,0,4.93467,2.8326975,0,2.1307059,5.222531,9.529026,28.257856,2.558981,6.848885,1.8694007,0
"K01613",18.919628772,28.519208595,14.110544353,45.50981,63.854483935,140.56111421,149.24894635,10.597817071,11.280632206,2.630239,10.228014674,40.151950794,40.809263607,102.791968202,106.385931832,101.39974707,164.003237551,65.7766635,163.17616373,62.42943498,2.889119781,7.824042301,2.572407,6.179255944,55.596287348,44.706810731,63.174840326,119.945116306,75.51891764,3.311052869,0.6931649,6.9905769,1.93513,2.740272,18.829038159,1.09753,18.545620739,18.979772425,13.679264734,2.872881886,68.611873021,0
"K01618",2.861631761,3.045336,2.071199496,17.064899,4.113728495,0,18.60405,5.454155,2.483037795,0,11.75043,5.52485624,8.405755131,29.76719408,42.20285929,23.233580693,8.325413047,32.25548823,1.613778,29.713932501,0.6212202,0,0.5151871,1.098412,7.34282,10.988025448,9.871406942,19.828667002,53.602773729,1.7873922,1.189505,3.917523,0,1.044987,4.377781,2.511222,12.365498491,15.24001,6.0649951,7.024367396,6.7227,0
"K01619",19.013981438,25.417177706,9.211223329,0,25.910843293,14.451895599,32.506093569,7.943351358,10.835866493,11.785244285,12.832107234,9.808817332,9.391236185,14.480993918,8.66877389,2.462867,11.860736914,2.415426313,26.22180371,52.950857,11.836561668,4.671775979,12.759299095,10.173502179,27.147756924,28.862220814,40.988727922,34.17494747,45.90712132,17.02733902,4.6213026,0.4953815,3.203217874,9.158297883,11.377857996,5.868430784,18.387880582,13.707093516,19.744666639,14.274144967,34.333564922,0
"K01621",89.340499193,35.943119898,20.979071723,86.434076,11.88706731,21.713599,142.212985,102.353247264,53.182927338,29.940868777,13.763120366,31.368199087,42.151888355,20.798729076,76.859790609,28.562684,18.980991145,36.97398731,56.70599106,144.4984294,20.095979525,42.44968008,35.479276116,33.728172624,18.3284714,34.2896976,38.464746703,13.945903771,28.756522372,7.227260591,23.841273585,32.550834,13.523102338,15.056206678,33.070115015,18.935431552,74.016208146,61.808820008,42.777720068,47.931304927,55.738908744,0
"K01623",368.427388469,378.347860044,296.115082452,216.93369824,57.151918,21.58927,39.84205557,293.396596112,305.978588289,270.825456118,170.943553248,220.388592389,115.628351,114.322739269,49.6949667,52.155052834,47.933634,37.3052411,14.683465,30.32282,406.485500861,366.760398776,326.923225337,376.582656107,157.361248639,131.629940444,85.152942424,72.266544876,62.30853122,392.971248833,380.198389958,198.153480036,337.362864446,388.236673957,234.997028068,266.396839829,165.1659958,199.707285294,404.588501372,245.236304155,80.0462459,0
"K01624",244.892467933,266.306703865,207.167353531,236.963566879,158.468665752,112.502443996,101.649498708,187.252227761,180.132507984,125.907265071,139.537675257,133.202631452,280.123234829,117.675373195,230.669809924,159.92592056,211.874301548,208.01548067,165.666020604,185.951341478,124.71240119,119.419595773,125.176895821,145.617794652,198.045314144,241.181476126,281.005184005,184.976185611,207.920719139,109.735993465,84.801744984,112.443075329,84.113695754,116.798121842,174.957262894,79.7507489,146.537581042,133.689901935,212.813093494,159.258504857,279.557080974,241.23857188
"K01626",50.850588,83.468488,45.813391,24.292776,12.6939,8.849155,0,56.652875,35.701312,20.537719,10.4033008,11.686857,53.361936,40.031013,63.301198,8.174794,27.9285406,90.817284,0,42.40425,18.1441879,35.6648042,13.7502866,5.571766,7.5031006,1.6968332,12.271743,18.98577,33.02801,25.0820308,7.7941054,46.074752,12.873988,20.003477,8.750302,26.805295,33.3405218,31.560088,57.947438,10.6427625,5.197345,0
"K01631",9.096891,0,0,0,0,3.893446,7.005777,19.087273,2.6698739,9.851582,1.257322,0,0,0,0,1.183504,0,0,0,3.914564,3.389742,2.668736,0.5622326,0,1.4060938,1.357487,0,0,0,5.322238,6.490639,0,0,2.280826,2.656378,12.33243,2.40142,2.447257,5.303756,5.402064,0.7196923,0
"K01632",8.397903,10.12461,12.06396,0,2.414475,0,17.46216,19.03029,11.83068,5.456764,3.133922,5.106728,11.187,10.83449,14.2638,13.76633,4.849242,5.317543,11.70591,21.14059,2.253082,1.108654,6.072672,3.485819,4.088865,6.767176,10.19222,8.00913,7.599729,2.947973,5.752234,2.131249,2.408804,9.475071,3.862321,4.553932,4.489221,7.455409,11.75094,4.986979,20.33041,0
"K01636",8.08578,16.549783853,12.699781,16.014695,2.455419564,3.25792503,129.3281064,17.855916682,13.378452202,7.199676,0,4.193881,7.418125183,2.605462,49.41962762,17.48222121,48.45322746,19.42598574,43.75913368,165.279513,9.11885,7.251144,5.680977,4.45941,2.8323415,7.956022624,6.544201018,20.87582783,72.00793435,6.8083399,3.5218057,4.492458,6.430784623,8.3869707,1.111390914,5.965475,4.8222377,4.895862,11.257817,11.192473,15.133609817,16.58406
"K01637",188.883680489,229.107435678,142.323952379,196.147947966,156.293865653,122.995623905,251.51354328,191.259332431,212.701716574,198.75904093,171.991870503,204.447981343,194.645490811,166.05752343,152.277868569,137.178026032,149.13388635,187.097409787,89.052610268,92.14140144,92.356883734,137.151491351,154.912753395,160.055826086,149.673511727,150.065134608,143.813560527,94.448287637,133.76594194,117.37979837,148.064749605,162.80879485,97.745913287,146.272169668,184.045378007,99.696693737,176.082367676,153.811596374,249.250120053,172.128311994,183.911112598,248.632252
"K01638",21.451992736,37.743918239,35.129988155,65.13054,13.637862912,48.807586899,109.4211626,40.7211337,51.0681108,23.138020583,54.341389543,18.370942095,14.306838,6.8321,20.24887321,33.730596,21.954786164,59.622892,0,0,35.173820558,45.86793947,24.961769768,37.510212731,13.317085735,9.687788608,38.96262148,20.191793956,49.693116271,41.166777215,44.044677976,16.976496189,20.1950342,40.20917504,35.331856028,50.313244111,38.727806221,36.761208878,23.579667267,29.628543817,23.45285817,0
"K01641",2.81037,2.310146,0.4806217,1.57982,2.020019,32.47644,0,0,0.618618,0,2.621929,2.848289,0,3.625776,4.669631,4.935986,4.057014,0,2.448375,0,0,0,2.344879,1.249858,0,1.415403,2.131775,9.137273,5.651689,0,0,2.971773,0.335879,1.189067,0,0.4762437,0,0.5670371,0.6144484,0.8344498,6.003177,0
"K01647",85.662145048,105.829819474,88.31208405,37.81970961,37.12967242,147.568993665,18.8277036,117.713166159,56.048548901,50.939385192,75.253676094,73.401241259,69.347528302,51.765617729,105.950488705,34.989431997,54.12588064,33.42687,67.581834213,57.426948776,55.257480797,81.371996867,72.296960258,46.407261269,65.947113841,45.916190027,56.371066557,59.539021457,81.279329779,97.06669194,50.179225203,104.744434133,55.099991399,74.211439839,46.49630102,53.917190293,70.269124573,44.876133783,68.401960323,94.108455134,94.353212864,0
"K01648",728.926472447,679.622534933,717.073185998,530.251383751,273.090332519,626.766919747,373.723739313,836.763662723,830.41208995,715.774296643,463.697678299,696.234553479,339.513519079,436.246755375,290.555227414,285.417075027,269.50646902,392.399659303,215.976793555,496.693635045,820.665051513,941.997453948,836.350457475,911.054977872,338.948846699,436.880895231,394.17235132,323.549643459,337.591244477,814.5665803,866.00192215,838.419264772,821.505955491,868.442605559,775.203217598,859.869883385,782.601909242,864.024303974,674.392094404,697.673202703,363.0336958,1008.040987789
"K01649",0.897861,0.912019039,1.572795077,0,0,2.952124568,0,1.157802217,2.699168478,0,10.030756361,6.576122855,33.810699157,14.521016809,22.39690455,40.199233485,5.38296597,3.709596176,0,3.477299,7.049658673,1.098536548,1.629378934,2.645871835,35.349341175,44.533554354,6.929801509,4.214765253,4.181103662,2.877068394,4.811801904,4.98314073,4.485023975,3.453305967,8.291418423,4.149341623,5.319622571,10.108645131,2.355658,3.260971454,5.456917582,0
"K01654",126.528522413,147.988966898,126.550993484,46.452851539,66.547011161,96.785601785,269.110041388,112.738339723,112.911604668,98.742051484,94.67779157,99.475268822,129.765919717,99.944705235,98.049430491,186.564667043,75.460148681,81.100609909,36.02056928,106.238380661,105.217800448,74.352062715,112.965781043,89.389075503,398.121505722,276.727685593,121.774228895,85.582842486,91.32553904,103.46011553,143.441295539,39.377293881,88.967371324,75.422583175,99.478400788,84.835561285,76.253961272,79.73126536,117.537821103,103.003296933,57.304807907,5.034447
"K01659",0,8.114217484,4.051556908,0,0,11.40711291,0,2.236894195,5.214840853,3.207045382,5.525599456,0,2.817778182,3.820582007,0,10.40237367,0,0,0,0,0,0,1.647242998,0,0,9.943000019,17.97049297,17.97264128,8.933014965,1.29943541,0,2.505152776,2.831400865,0,3.891360518,2.007325318,8.794672398,14.34006868,0,15.82709764,18.97714891,0
"K01662",5.341914805,15.591798411,2.6932795,3.166229912,3.811978172,1.282456,0,12.468985,10.016519571,29.828390234,17.936664645,164.864407974,9.276526375,1.718132,8.676830315,0.7660663,1.459213405,2.611781842,0,0,33.51007353,36.945953574,32.670633102,45.993922179,7.490718727,24.346227289,7.839962733,5.201521,2.621309495,42.644091866,58.094206936,79.06651624,26.741499619,47.762384485,228.58848312,74.639048855,3.106744777,10.032029528,5.203289011,18.534589987,0,0
"K01669",20.877175444,8.688954991,20.854556157,7.012504586,2.495164,3.83602,0,22.300865401,22.983252275,22.978441981,5.940320575,14.072759336,13.636690639,0,10.64834368,9.151439566,4.175040426,11.148512535,0,0,27.511857165,45.192022344,42.06533537,36.317508588,7.34558377,9.322986041,10.613009242,12.070280108,0,51.005998544,40.361335167,6.405051269,43.372601956,18.385569542,33.598720084,41.845033503,16.13394,24.1760574,32.143626605,8.492442766,5.561427,0
"K01672",2.698068,23.091561047,15.777407359,0,0,0,0,20.69963884,13.263064898,26.785613222,39.447435036,29.26452796,6.03072084,0.8702225,1.047505849,0.830441596,0,0,0,2.612316,38.020555578,37.06627246,28.069608183,27.68544476,7.036792241,13.59073916,2.618532087,4.046411435,4.284857401,20.328949271,21.855440374,27.760542226,35.512500529,42.243329234,40.462365206,25.721489797,51.401323648,34.140597129,27.449783066,26.643043023,0.4802742,0
"K01673",122.287099193,85.831298245,52.774557251,12.23128,95.131041268,29.061338747,228.88149271,57.180436765,66.898102289,13.095400762,29.79057515,33.62698985,77.31893059,50.077539478,83.560711309,21.712969637,57.541076024,88.437118303,230.549702,84.9851795,17.167787409,54.991259485,33.291999625,22.689094868,15.950128419,22.141515314,53.362397031,50.466111193,47.415322041,23.617340222,24.259140633,11.198272942,25.550392388,33.774005778,31.602293934,36.663874375,89.623337506,90.137216679,44.479992417,64.732501352,32.456571743,0
"K01674",225.548566125,301.762111492,249.57368378,247.225060102,174.729848378,219.148295894,254.182084931,222.25856371,234.731657213,301.521115239,265.003523248,293.968763798,145.63151888,203.677571176,200.405944325,263.407920712,342.17485624,243.843697163,277.86079398,403.758236386,490.088473344,450.84570566,465.334552656,337.525169842,200.75419987,231.950044015,274.113819585,231.733410621,236.693465071,531.396309681,429.894571475,279.652560585,421.227847241,456.119503203,313.145344711,440.785447326,241.708696083,243.901250727,173.722702517,286.514833619,244.292797307,135.83075
"K01676",7.077217,10.5725237,11.9063079,26.76669,19.5745771,15.008077,16.95601,7.4082892,8.1585844,14.000296,6.105071,17.816564,3.8329949,9.8555868,45.462225,11.254273,8.487131,63.042125,48.541631,4.315064,8.2258461,1.5501748,10.617224,28.7046664,21.6140219,12.8175388,12.172148,4.9449305,7.9756599,10.9577082,4.2395776,2.143245,6.6341934,4.3745625,2.5155212,0,5.3831994,4.600823,6.6069713,6.5926582,15.658714,0
"K01679",0.9914705,11.111381,3.6903959,0,8.253563,0,1.71801,2.138415,16.663661364,14.276807,11.755154956,3.770772042,6.925961005,8.786211,2.161848579,1.344524,0,1.12656247,0,71.2664,22.922055458,6.486063543,13.117860853,10.95869,4.438225716,5.686859854,7.019311,8.891245,6.667515442,28.177057105,39.727200731,18.511769024,20.463990795,33.1482267,43.45759828,8.635286,7.686368874,6.885979821,4.951655,2.737675013,4.905658,0
"K01681",0,0,0,0,0,0,0,0.8644269,0,0,0,0,0,0,0,0,0,0,0,0,0.7675755,6.798492,5.092494,0,0,0,0,0,0,1.004309,8.818468,0,6.017927,5.810306,1.50378,2.327136,0,1.847195,0,2.718326,0,0
"K01682",158.560703405,155.703428939,114.186309219,121.881854953,126.091911912,60.110953987,240.963730748,131.064709327,137.531550572,93.084447855,92.354014617,56.4453935,185.688357766,89.625969438,127.753515255,80.91867512,117.650790923,157.677624102,248.773817366,192.640640218,92.912334375,117.477905486,86.756910672,126.881835488,111.503028586,117.610837551,101.262367342,92.892142531,167.455144007,71.197221442,53.508336343,106.406130041,71.243801739,75.897970786,87.938602617,110.535009631,96.351817799,123.400779609,179.926587331,108.056631617,168.336506466,44.983381
"K01689",598.975892841,421.093474278,436.685025243,229.022867575,288.921532144,324.956298871,411.661604106,615.319883115,417.011303328,368.002411174,340.300122166,463.571812099,464.886680079,339.822055909,450.187455275,521.143549702,389.850401892,468.389196131,221.265242158,523.721840695,347.459296511,430.624967841,386.055509857,377.326967105,423.592703269,446.383178154,426.084979308,468.15269631,424.037323105,314.068778595,317.664282971,228.190017979,262.960838535,344.180277823,374.443189443,319.609775249,332.745835174,346.25960613,503.000199812,461.348651497,237.730801042,337.98851936
"K01692",34.096229771,27.113433042,19.381020496,0,18.464018,27.439553,3.749887,18.623684585,22.201534387,9.994059649,19.6455841,15.69805,6.061266,1.578066,24.89692,44.390501,11.154012547,14.732783,0,19.22741664,4.9366637,13.225048512,4.764390437,15.883797866,12.292377,22.045504767,15.590971,33.896105,36.069937,4.040253474,18.394798304,14.521730179,8.144170387,8.892278754,5.341017429,33.180225023,6.840701,9.500244,27.53619346,13.188623707,49.449562892,0
"K01694",3.406617,0.7467373,4.194649,0,0,0,0,0.5146437,1.799673,0.737847,1.695038,5.524129,3.889728,0.8790037,1.006282,5.584322,1.124057,0,0,0,3.198877,8.544803,1.894911,4.848087,3.317303,3.660148,0.6890805,1.181422,0.6850748,4.185467,7.291871,5.187259,1.302844,4.227928,1.342932,0.9236532,1.214038,1.099743,1.191695,6.878106,0.4851205,0
"K01696",6.539490101,7.3211323,6.469963667,6.134170678,3.921692853,0,0,4.301348,3.479438951,0,1.696749732,5.529709324,0,19.84307305,2.153534554,4.791396357,2.250384375,0,0,0,6.942658,5.124318,6.097769542,30.571980635,31.210874594,33.258870924,8.848167988,6.239315072,2.601983,12.115028252,10.413279414,2.307777103,6.904573597,3.476869735,13.010234239,11.448967207,2.765773,5.010783,53.08008338,15.475327436,0,0
"K01697",72.566564667,70.974346165,44.539402856,28.75392505,116.721239327,31.0579462,36.19348845,71.735640589,60.423746275,19.276665743,15.803795541,78.221755568,84.952508163,37.494424184,43.992762965,45.067828565,39.462619367,53.07778111,3.047782,38.67711823,44.080833976,63.863713662,61.416875632,85.900902444,72.668748798,77.766426613,50.792005761,43.212412632,49.712282748,53.661677008,33.109754775,65.130081379,61.139684494,36.317539031,88.18121694,52.088095495,93.857693075,87.141746358,44.209317689,46.520703047,46.701824813,9.251285789
"K01710",60.444508849,80.76960835,35.424531727,81.59069703,43.407539457,57.82635023,24.558054901,67.378352806,42.16485672,40.6112117,48.853012424,31.90498873,31.0802107,123.451532444,53.541108336,117.56727773,55.942554148,155.091301508,1.79336,47.125890876,33.883421156,27.892721378,54.753297314,22.929820627,133.594685777,109.621374414,72.325047311,39.88320785,55.93875085,22.27243132,14.139261382,19.6204854,20.773065268,17.442801449,38.585763097,51.056456093,74.64682754,68.543149306,70.222639724,34.318433939,41.776148542,0
"K01711",45.996639285,72.942752719,52.784205613,66.553467,46.444934033,19.383742,7.674028,82.972868837,51.429014255,42.439543588,47.775486106,17.177012191,63.332439541,54.40724,85.913225173,30.249592149,23.872245469,25.785259,2.255885,1.596416,24.012756949,23.662492017,37.626447784,33.848597138,93.30177979,76.2920427,48.79120698,36.43107559,29.5675649,36.379744349,22.315540168,7.463547345,22.352252687,29.84547342,32.396048149,25.704902211,21.705774456,32.561767645,63.378540767,58.310541899,36.343446922,5.077476
"K01714",16.6690235,19.093288876,33.64367613,0,9.393086915,2.09743689,0,24.833527202,25.78127542,19.84363238,6.901098,9.890974143,8.3500046,3.794817222,8.364279673,11.590522,3.177496948,0,0,6.011130876,16.699074156,28.938124822,12.012170314,50.196438324,24.430484751,22.195814843,26.97799399,13.153929683,11.793183475,21.548117478,28.080349441,5.188884,25.285426834,17.962312449,2.8157242,21.211705,12.446702169,16.154291482,12.853856747,24.790879157,19.178102927,0
"K01719",0,0,0,0,0,0,0,0,0,0,0,0,1.772285,0,0,0,0,0,0,0,14.99154,0,0,2.208944,0,0,0,0,0,0.40865,1.594757,0,2.67128,0,6.118829,0,0,0,0,0,0,0
"K01733",99.252915392,73.06715055,58.203069568,43.106895654,72.291738308,159.352376241,91.539994159,81.707994722,57.853517926,68.480077108,56.806597346,93.933408258,47.159362477,92.361270415,44.070155122,59.803133465,45.280411028,32.080076336,28.610489032,27.212458352,58.847491302,55.368358823,91.351266746,70.43906822,48.157427553,41.821412902,31.312031395,33.28583369,43.67234463,76.764780619,103.454039149,92.080156547,79.254013286,83.485074918,110.020541112,63.807542074,56.788825227,51.734316891,53.678380059,29.334513285,57.501018329,2.735824
"K01735",462.848833852,288.632636049,295.233168879,231.886933855,72.108052376,83.280422545,477.113483952,569.93337609,357.789440605,198.000875198,147.639056626,101.452560609,135.038611984,112.045061488,177.611518667,163.03645767,160.558676679,52.093736416,96.138143913,62.801972836,494.991106308,458.633806192,446.986754584,452.122430617,229.131348672,194.825390374,140.15896314,103.799491468,101.569824887,407.591220271,407.407681826,169.816166192,408.105129512,446.063947215,238.126465106,366.002596474,357.095069652,352.127752106,945.209670533,247.190204634,82.557097199,156.175513
"K01736",44.875921,45.2601232,17.0081745,0,15.84065745,35.48085189,0,21.030722,13.923833,28.0988439,0,12.872629,32.012069518,38.381636269,4.279938062,1.9233086,3.136039055,0,0,8.41715235,7.7120538,6.4939314,10.8941181,5.0478447,0,1.945926184,0,2.2310937,0,19.467177,8.4721668,18.650125,10.600363,13.815950662,16.318218164,13.4863286,13.39091438,4.768432048,17.655103,5.9599829,4.4422047,84.6454
"K01738",1.347687,4.431237,4.49711184,0,11.552592063,0,0,0.5089939,0.8899579,12.370877305,8.372720812,14.575485133,8.757929554,37.70022116,4.75782519,16.434447941,3.41699468,0,0,0,15.31291744,11.546836877,10.45327962,9.551598353,10.455835117,26.548617466,12.229345566,2.57875626,8.989917751,12.66956142,22.44123683,9.894836334,7.066486139,6.836430319,11.741360412,10.472712527,3.75826658,6.190016404,5.303756,2.791523417,25.886506934,0
"K01738||K01740",0,1.713001469,0,0,8.987212789,0,0,0,1.376138558,5.077821855,0.972096201,0,5.948642829,2.016418282,1.15419626,3.66009444,0,0,0,57.50421829,1.048309087,2.063328298,2.608134747,2.780355308,1.087118872,3.148616673,1.580737808,5.420320387,1.571548929,0.685813133,3.345483549,0,2.988700913,0,1.026886803,1.059421695,0,0,34.17157923,0.928132269,3.338572493,0
