,X1_050_06,X1_090_07,X1_120_01,X1_200_02,X1_300_04,X1_400_05,X1_600_03,X3_040_07,X3_060_01,X3_080_02,X3_120_06,X3_150_07,X3_200_01,X3_250_02,X3_300_01,X3_400_02,X3_500_04,X3_550_05,X3_600_03,X3_800_03,X5_020_06,X5_050_07,X5_080_01,X5_120_02,X5_200_04,X5_300_05,X5_400_03,X5_500_05,X5_600_03,X6_040_06,X6_080_07,X6_200_01,X8_040_06,X8_070_07,X8_200_01,X9_040_06,X9_070_07,X9_380_01,X12_040_06,X12_120_07,X12_300_01,X12_1900_03
K06515,3.288541549,1.091292937,4.47296445,0,0,0,0,8.604065098,5.555087018,0,5.441950005,0.716258246,0,0,2.460550532,1.546137794,1.117589255,0,0,0,0,1.821005283,8.058243654,1.232855275,0.46728938,1.364631464,0,7.54679027,0,0,0,0,0.664365592,0,0,0,0,0,0,0,9.182263635,0
K06560,0,0,0,0,6.736867022,0,0,0,0,0,0,1.414072074,16.17028497,5.137077584,0.97154785,0,0,0,0,1.321802547,0,0.898779432,0,0,0,0,1.347104263,3.438286752,3.37205127,0.609683183,0,0,0,0,0,0,9.813532164,17.21826337,0,0,0,0
K06580,9.053740325,11.26671512,6.157297697,0,0,0,0,5.225294045,12.0740571,10.10542434,0,2.464928628,0,0,0,0,0,0,0,0,3.239862522,4.700100918,0,0,0,0,0,0,0,9.564880062,1.021582286,0,5.715863571,14.56310003,4.864045225,8.194337031,0,0,21.95530662,16.47871007,0,0
K06627,4.486906134,15.72705689,4.730031373,24.2604064,1.718325141,0,0,6.128820724,6.195801075,2.587659746,5.390345196,8.153920641,1.15484334,0,9.337011185,0,28.9794684,0,0,0,6.76395016,3.785279533,2.912236806,5.087240183,2.95535905,3.452229919,0,5.874396431,0.864184725,11.97408428,12.55645967,4.421642662,6.949811307,10.77688245,0,12.58976686,3.667706453,0.71172148,5.868896228,5.030568735,2.445178024,11.56542656
K06630,1311.26234,1506.921454,1003.848733,765.687125,1740.120246,1130.883177,1212.340898,1291.055679,1171.406403,881.2115277,1043.061759,1089.648252,1434.853874,1283.069684,1508.15616,1480.014909,1343.217517,1025.599749,449.1464458,858.2318516,772.4585791,654.3546115,898.4790337,1243.883419,1814.424318,1802.16013,1685.571388,1802.846169,1574.716236,743.266664,758.880705,726.1178578,711.7352558,578.9728268,1010.648195,686.3931652,1657.534235,1686.069578,1107.705495,1095.309879,1470.892972,1812.539815
K06631,5.846296088,3.233460556,8.9459289,0,10.09681292,0,117.2720787,6.748286351,9.096048918,0,31.62842738,0.410992258,21.8416023,9.637190636,25.66490902,11.80764968,9.735857239,0,0,0,7.322297987,2.023339203,3.410896785,3.65290452,12.46105014,27.782254,7.967875492,14.93996389,6.514848977,2.745046989,3.298345384,0,5.167287937,5.129383499,10.72313674,4.23308103,5.954565089,10.68687122,7.733050465,29.26231486,9.665540669,36.72563936
K06632,6.304138371,2.817356935,7.376590185,16.44930636,4.163579019,0,0.73311605,5.184711002,2.649777633,4.818687495,4.868661771,3.904683209,0,3.191837539,0.905482596,0,0,0,0,0.790706016,8.403285629,2.419435774,6.7977115,6.066681928,0.85981246,2.510921894,0.402920787,4.272644338,1.257100713,4.804744897,5.670305374,0.370362238,3.380128385,10.22255184,2.011965027,1.406045849,6.285330096,1.367576022,2.819277617,2.410949748,0.889229742,0
K06633,7.605900567,29.44661949,0,0,0,0,0,17.55873949,0,2.829801091,0,0,0,0,0,0,0,0,0,0,7.258016041,0,2.958333664,0,0,0,0,0,0,5.952074651,2.288572607,2.417699863,2.560962337,0,0,0,0,0,4.471344822,18.45799647,0,0
K06636,0,0,0.235150131,0,21.40486386,16.87214907,0.652682746,0.26607529,0.307409327,6.560826453,1.540490463,13.91299087,9.265548085,16.77787329,1.810965192,1.625653452,10.8142726,0,0,0,1.97971028,4.547310336,2.824222538,5.833166674,7.332134498,1.195677093,6.067576286,18.21769538,8.218091839,11.36449453,14.82559131,10.22157451,5.588263721,5.056106592,14.613136,3.504991093,1.306601711,2.657202904,0,0.625754047,3.289861333,0
K06639,0,0,0,0,0,0,26.02469177,0,0,3.690596687,5.790469617,12.80660694,0,42.42315716,0.412332694,5.401696597,7.26135394,0,74.93879737,4.678177115,0,0,0,0.688662327,6.530221213,3.113733813,0,2.028153958,0,0,0.497455369,2.716754878,0.834995006,0,17.70399116,1.596079733,28.94370879,33.4184767,0,0,13.50728721,0
K06641,6.793876017,5.332265946,2.810026225,0,0,5.632583908,8.837235938,2.119719689,3.67351813,1.537281928,1.644474805,2.114220663,17.01340975,14.64477038,5.633211527,1.618869617,4.601973661,6.281912797,2.464578907,2.804066708,0.985724485,0,0.803553453,2.426059884,16.01394869,3.682114859,4.286612502,1.215661325,1.430691252,1.176420695,4.69526129,39.80715026,1.709430423,4.249631321,6.379648787,10.96971795,16.13130433,8.718289472,1.2145231,3.286239107,2.024043418,0
K06665,0,5.969022012,2.935881542,0,0,0,2.037208334,2.491489788,4.797559349,2.409200453,11.67732069,0,0,0,0,0,0,0,0,0,0,0,0,2.022996766,0,0,0,0,0,5.067402438,0,0,1.090159949,0,0,0,0,0,0,1.309544736,0,0
K06669,1.446434211,0,9.957760437,0,9.017751912,22.39065359,0,5.516082406,12.56524219,8.216907536,5.368973471,12.12985204,0.36025591,1.604475974,0,2.537227342,1.033695155,0.79441288,9.013973062,0,9.913894806,13.33466862,18.87603476,13.98013734,3.750621828,4.816346345,2.408250332,4.295553959,5.145608631,18.44135048,7.52347403,5.53412117,12.99077545,6.376756165,4.102714755,12.59950478,4.385971216,2.482378948,5.653366793,0.957542781,7.537246842,5.027043976
K06674,187.2531156,172.9595501,206.8619127,290.4136029,171.1189658,186.5462793,384.0303504,156.8315712,182.0360279,142.869546,223.5201116,91.76814789,116.6555568,211.9243551,201.1836622,178.5358964,177.2292131,580.2542941,458.2279802,600.979826,135.6131742,187.3447869,119.7677685,149.1671019,171.808818,116.8654311,144.6788855,122.1791613,203.2316745,100.2967407,109.9237518,147.6182185,170.0124218,187.1222904,111.4427701,134.1058429,139.0686933,151.4563664,235.6996327,146.6037081,113.6932461,404.4523637
K06675,144.178013,162.3919474,277.1316622,95.53163714,129.2189952,82.99556187,52.75841459,250.1649929,204.0514123,199.7373917,273.8831582,205.5757808,82.87148593,153.469569,93.9728892,178.2602083,132.795876,70.13013892,99.28809002,148.749226,202.9016307,187.5304144,173.9693837,173.051314,139.6290623,127.3165681,122.4116359,181.3492263,152.8990984,215.0427633,166.3742144,100.0560407,234.4819394,258.138997,82.43401669,195.5230989,143.7268115,98.24633423,154.9903437,194.2605655,117.260265,115.2022666
K06676,5.812865758,4.11299377,1.300906299,0,3.209179691,9.457000753,1.567513457,6.1676563,1.588619293,5.561219344,9.329494467,22.88281602,8.52413298,13.29320046,6.834612457,15.02388477,16.68685888,5.683722527,0,35.5036406,18.21697242,0.949416654,15.33479153,7.963265591,11.9563304,26.52643945,20.30519871,25.87891171,27.9956016,5.848607662,5.621973879,142.5403286,6.710517964,2.428596487,4.992113995,12.20785402,5.415208168,3.95662744,7.322696461,8.366779319,20.23331785,0
K06677,4.637690941,3.96535383,7.194488755,0,32.32874277,0,0,0.583498444,4.984658229,0.969907889,14.26847674,24.87671908,0.432858945,0,0.892434476,4.716539148,0.369141496,0,0,0.884576333,26.73214852,12.01806116,9.088132577,7.618428941,2.882267445,5.611416266,17.05967059,3.827580103,10.35454235,21.23056522,7.582890541,5.08210699,15.66684111,2.790618572,6.987737865,5.21363127,4.512464898,4.825000367,3.252973529,8.831023922,2.948501818,0
K06683,8.176914123,6.029966982,10.19513519,0,6.060579213,8.360073864,0,0,2.423271719,1.52112431,12.1435059,1.484138709,5.430884897,19.76926403,11.21656369,1.601854471,1.157862742,0,0,13.87297268,0,0,0.795107696,4.257608308,9.682572745,0.942538249,1.413852672,2.405768208,4.24696187,0.63989271,1.230193684,12.99604431,2.064920083,0,1.95243457,0.98676551,12.87473533,4.663592403,1.201757843,9.095043808,9.012463596,0
K06685,0,0,0.98291257,0,2.142434053,0,111.8550646,0,0.597297915,0,0,1.57394328,20.15826862,0,6.991004239,0,0,0,0,0,0,0,3.919627874,4.197730767,0,0,7.497021335,0,6.005258185,0,1.212892662,19.21990861,1.696566463,0.392961652,6.474571623,0,2.730755964,4.9457843,0.592428367,0.815194021,2.123956389,0
K06688,15.07703435,5.559188829,15.03867117,0,0,2.055300551,11.38400139,4.640848089,8.042685873,10.09703114,12.15503272,2.189227863,14.01926101,0,0,0,0,0,0,2.046378694,18.70365817,21.56772038,9.382799129,10.67655399,0,0.6951611,8.342200485,5.323061882,2.088207165,20.76568769,6.351232507,3.834048953,28.42866719,12.93422616,5.760006305,18.19451356,0,0.859898267,1.772692632,12.80612934,0,0
K06689,411.9412514,464.0072726,288.9937724,336.3286542,678.8407535,796.4554594,1287.353469,423.8499375,386.0174577,302.5691732,337.3682804,478.2062907,616.7361645,560.9313695,607.2494005,589.1327697,798.9948222,899.0510121,1305.19439,875.6838014,321.1960624,282.5835224,323.7054659,302.9939345,477.2584015,591.0707541,573.912307,697.1859826,971.9686369,266.4878619,303.010228,523.0454436,222.2184598,227.2167753,361.926332,294.6154002,603.4004878,561.0001672,390.5615975,393.6472597,740.914608,633.6409733
K06694,3.236812669,1.806166971,11.35083273,0,0,0,0,5.659801003,4.959099438,7.096804137,7.210468366,0,0,0,5.946689552,0,0,0,0,0,10.54846229,4.951157096,9.610557637,8.55029556,0,0,0,1.403013684,0,10.54378428,19.63111441,0,14.78594117,16.45635972,0,16.53090118,5.041927079,3.399685355,1.401700041,3.857538084,0,0
K06867,4.515609292,6.491863491,5.11831753,21.2504306,0,25.49043999,5.877503288,16.9065492,5.285344112,4.071883149,23.55110097,6.485914446,16.19789245,7.939894375,17.96081151,19.19359931,4.926594053,56.94833914,43.6637361,17.05032399,5.247111758,4.059753297,13.7103691,16.96455276,52.28441329,22.07503767,56.37499132,9.623920059,28.6384981,2.048887236,1.969492773,8.858510508,9.556189431,5.56661826,20.80367413,7.408954932,13.72716206,7.991301562,5.309258528,15.06351798,121.1827173,0
K06883,3.022100336,0,0,0,77.00420483,86.77105237,38.43280441,11.23251725,0,0,0.641158628,14.00107212,22.14173111,7.33839937,12.80345515,3.753613481,53.09422842,20.76917328,10.88581917,35.11766634,1.441936594,0,1.763179997,0,14.67524893,16.29021066,7.849031325,12.67225317,31.2517409,0.472995055,0.909332956,1.921279803,0,0,0.765795891,0,22.18505194,12.64036641,0,3.667015948,32.14236456,0
K06886,109.2627063,95.27133388,80.64213179,52.72134483,97.33648429,61.90512965,8.312253611,98.72006646,69.19032765,58.34959433,98.69329354,110.3696567,153.6044319,160.6675149,97.59552508,59.87405425,33.26013591,28.54481146,41.91027767,56.75563699,119.6215303,152.3908659,168.6025801,114.2045219,134.875156,66.39126491,68.4364082,75.76092243,116.9183012,148.1790035,220.0984133,155.8167073,168.3355673,175.0150561,163.4841857,174.9222346,137.2823302,145.6529807,64.82724592,81.86966853,116.7262813,0
K06889,0,0,2.46414808,0,0,0,0,0,4.026694025,8.088373577,1.153061724,0.986463453,11.73168699,10.75094979,0,4.258822666,3.078389565,0,0,0,0,0,0,0,0,7.517730222,0,1.59904354,0,0,0,0,0,0,0,0,0,0,0,0,3.327955619,0
K06890,36.03409702,34.97403715,32.63545463,49.97663671,30.03524729,31.29509799,58.34193357,34.18246647,34.41590286,35.111926,23.40121888,16.91672503,73.6339591,64.74396152,77.94003098,44.96503686,31.88117461,114.0534684,51.73919963,4.285925491,48.2880092,38.85875282,25.83995351,26.60382103,54.16042612,42.39553854,32.10556329,45.27441296,52.31880987,37.60335911,44.51058622,159.7824245,40.79211365,32.30811599,72.36259243,41.09371125,81.04570655,51.29971534,55.45164964,50.02056808,39.26395492,0
K06892,48.23767846,70.1716509,35.82807057,40.84043039,54.42551643,101.6878183,1.619368817,47.79821496,58.34323172,35.50622802,50.07683518,56.82286875,49.82490298,65.54409447,48.81633813,22.43826464,41.1939889,157.6275927,58.80314019,31.71046653,31.01746081,50.3974864,79.57813193,43.36590826,35.4279626,29.0897419,39.5732589,38.29996811,77.83485971,60.23721065,53.22468968,49.44262593,52.73389012,47.57193899,10.84027907,50.89983645,67.35280019,54.42974046,60.21550697,34.84504598,54.90161532,66.49448023
K06901,37.62880004,16.41592732,37.61080641,13.88510805,26.28127906,29.62604682,5.840768893,46.72890381,19.26864545,39.30778296,30.35768491,8.729950658,27.61086282,10.63791496,10.58370162,0,11.94454839,1.533903388,0,18.41469677,25.69245689,21.55472522,44.37985684,18.11730245,9.765283599,3.896095547,8.643934169,23.23151029,8.406765486,28.90735265,53.09083183,30.9899503,25.72806067,28.42675896,13.83239444,42.82559627,35.72301884,22.20960778,32.66267605,24.34700706,22.86824931,0
K06911,3.129784371,34.89258919,4.179242005,0,28.8951134,36.33893093,62.93011171,24.97051534,41.31286968,8.688317786,3.294342817,12.71938198,9.860692495,8.785054185,6.689286215,6.227619564,5.318183352,9.841038867,31.65730927,46.58558094,10.46545696,14.97369927,4.103678652,5.928904856,2.594261732,13.11149636,36.47223755,1.347553933,46.76088583,8.947184923,19.74036631,11.56638854,17.789465,5.821316164,28.89987879,5.95544662,12.03364859,18.699742,4.599831742,8.252947337,88.07400952,0
K06916,5.11151206,12.79199978,1.558925991,0,13.57080706,0,19.06149708,14.65889421,14.42336627,10.2851517,3.177056749,8.444988369,0.98074006,5.641381537,2.222224957,2.094571488,1.514011622,0.813129414,0,1.209345524,36.37741479,35.63818144,31.56569188,8.884055038,2.702441013,2.054091864,3.382325383,0.524293726,12.15545187,28.74663606,42.02838726,13.96712414,24.51153072,26.67229359,5.956969871,21.42765186,6.949760263,3.869849162,29.98507032,9.469557258,0.436467478,0
K06917,9.273435174,3.846703075,2.365015686,0,0,0,0,2.676044588,0,1.293829873,0,0,0,0,0,0,0,0,0,0,2.488859907,3.209434599,0,1.448565585,4.117875765,0,0,0,0,3.265659349,7.847787293,0,5.269106418,1.356043913,0,12.58976686,1.46012324,2.975050326,9.199663484,0.703274025,0,0
K06941,0.966600072,1.604958198,0,0,7.736061236,4.025892403,30.97057499,0,1.718742242,0,0,1.429409082,16.92847166,4.32732855,0.982085245,2.314175874,8.018000526,0,0,1.3361388,0,6.021535042,0,13.29731554,4.129302101,1.339872943,10.04936905,15.38972747,37.71823074,1.815414462,2.181333848,12.00064146,4.881919685,1.696137994,0.693874826,10.4981762,25.89576889,38.09607964,0,3.518617006,3.857829681,0
K06942,14.19966264,6.531624971,5.13463535,12.59981283,7.902300131,3.649825758,5.980077517,14.87446385,11.54839742,5.366831772,9.091476663,5.330423172,3.534511817,16.7111913,14.76948152,8.496367334,0.491796292,21.68345104,1.546380993,5.892474364,6.347352259,2.789728342,4.60427887,7.721764263,6.039610822,10.97461514,6.366762579,10.59937896,3.290839564,15.73756495,13.4881274,7.056084519,10.86616429,19.65869725,5.388084169,17.86740037,9.602078439,5.055801446,16.86268367,16.60185512,5.673279545,0
K06950,11.67629675,5.596854002,9.529025467,3.663238894,1.153901017,0,0,6.289622807,7.439714355,18.24566432,13.62462084,3.390862367,0,0,1.164857542,0.914952897,0,0,0,0,11.97790512,16.43355754,17.48486831,17.26631788,0.276526306,0.269181164,2.826492778,0,0,13.88885481,13.70199431,7.794282835,14.93967909,15.70818707,1.672797714,7.327114742,0.490255788,0.998912695,2.059272873,6.611740875,0,0
K06955,0,3.814549781,0.938098927,0,4.089509378,0,0,0,1.839550492,8.328297536,7.023512749,16.21786806,0,1.819056348,1.032085026,0,0,0,0,0,13.23798938,7.898804355,2.414323978,6.640452821,0,3.2524895,0,0,0,2.031387514,2.660191885,10.46417246,7.742840561,14.15637385,3.368708351,8.103949869,0,1.180073154,0.691166428,3.347498854,0,0
K06959,0,2.777287697,0.853760849,0,1.860924738,0,0,0,0,14.01201647,0,0,0,0,0.939297299,0,0,0,0,0,17.96936198,5.213666578,13.91603429,1.568778497,3.567686555,8.682302539,2.604774218,0,0,8.252226321,3.399622379,0,9.510627767,1.468578678,1.798508193,10.90764863,0,0,0,0.761637014,0,0
K06961,0,0,0,0,0,0,156.0086144,0,0,0,0,4.626067301,0,1.867299652,0,5.15452039,11.5979377,4.064760342,1.898827697,0,0,0,0,0,7.042145731,20.56527293,23.27564316,7.183274577,8.382496417,0,0,4.050873094,0,0,0.354504205,0,0,0,1.248628273,0,3.272792124,0
K06966,21.40241905,38.00903234,18.37300659,11.29846193,1.130629063,3.495172124,0,35.59616495,24.2626102,36.81155892,5.681632566,28.59849497,41.43730567,12.27979815,12.33721864,1.886234687,4.285450664,0,0,12.22251345,26.10074841,65.32214314,26.56940944,13.02022886,30.55476472,12.60417565,8.343014765,14.31684551,3.818083766,50.39930991,33.24691043,24.31166808,35.69637166,26.91557745,30.49658167,30.78248834,52.61595131,51.20119787,69.55517196,23.58432452,32.32279338,12.08609232
K06972,18.50632553,57.9633557,48.21494563,25.49292974,65.64102395,101.3929392,85.67937584,33.03505172,61.19092984,83.26485546,44.23357107,129.0948549,104.5810371,102.606653,55.64432208,63.32186952,134.660002,77.23781859,55.69217709,72.16662216,71.55968602,46.77416245,56.78507887,64.60675234,69.1466118,102.9949592,91.86475247,79.13391409,69.4360583,50.90260066,63.98311739,76.44908396,49.56200599,46.0339877,134.1990806,48.59350635,72.78885288,66.9930497,52.90870259,48.5921737,93.31319867,0
K06978,32.48345435,46.24516558,20.83119018,40.24525246,49.39128783,121.9305172,67.07678737,25.92433254,42.40312311,26.56152544,57.84692018,14.25904535,40.45890267,49.82513281,47.66088003,33.32572764,36.08559606,37.51752122,30.64581972,45.08121684,11.49572989,28.50761262,20.29258229,9.624223801,37.74598105,44.21284274,56.32875091,33.56082743,34.78147517,14.22325811,14.70715267,8.678437741,21.76246536,7.420212977,24.51092396,24.930298,69.96012038,66.2067687,31.79173085,21.87701819,23.6069227,32.02717059
K06994,109.4519993,129.1071418,107.7254175,128.17076,19.48176653,37.38539274,14.20778905,107.4989756,82.80925911,94.78150899,52.57623947,38.18355875,12.10732163,42.17727441,31.54012782,49.04386053,27.90566125,19.06461643,0,91.76809258,74.12670209,77.71640932,61.9048485,21.76535589,9.896688989,19.33111873,19.69369239,42.81578225,34.10982534,86.24842861,128.9283354,62.25130223,79.08008369,117.6194342,63.68336575,72.31447234,32.98761651,35.6023181,105.4226181,80.4669641,44.73759852,2.960553819
K06997,0,1.092480416,4.443176342,0,0,0,0,3.605008871,0,0,8.171807407,10.61756034,0,0,3.694841931,0,0,0,0,0,2.736692944,6.152580418,17.21252068,17.81667388,7.97018934,9.387528806,9.720326813,6.638293905,4.866355379,6.43272919,2.617371476,16.95283778,2.992898314,18.60352843,20.95163855,20.00413842,12.36062928,12.67390863,0,3.364543145,0.725704359,0
K06999,0,12.03639735,11.53847645,67.07500865,0.905416275,10.04235246,4.643068316,0,0,6.649986853,7.034390641,23.39176674,13.66863952,4.049214508,18.83635448,2.891151973,21.34662859,0.836111537,0,4.974104874,8.166191391,6.612406794,9.717355875,2.534162291,10.34365804,4.917253493,3.801988747,1.624641814,1.268944193,11.78619001,15.14879414,27.81264468,9.234446094,8.309257848,28.85974531,3.545645312,5.780663041,5.111184812,0,8.990002008,0,0
K07004,201.510034,249.7475255,421.316895,250.5377778,149.0565866,92.91261821,84.95611548,243.9732339,360.9441855,773.3084478,358.5504003,375.0974557,88.98856133,138.6605856,119.7222871,112.9235043,85.32585174,221.9978647,58.75698229,37.46212809,229.4338512,384.1327094,396.4719488,417.3555098,54.68456652,94.58899515,112.7082128,143.2732991,104.1403752,408.2904548,589.2705473,554.9072786,409.3263866,681.9848269,220.0814144,375.0864591,165.0449303,170.6000162,290.7259398,369.9717487,141.7224682,77.21203799
K07018,0,0,0,0,3.054366822,0,0,0,0,4.599631285,0.655713875,0,1.026381765,0,0.770842164,0,0,0,0,0,0,4.99174547,1.202137857,0.643715581,0,1.425040803,0,0,0,0.483732741,1.859952312,0.982447845,1.560995205,3.615604033,4.427882259,5.967635232,12.32818016,12.33919851,0,0,0,0
K07023,0,0.551945851,0,0,19.2312607,3.060917643,0,0,0,0,0,0.543395481,1.98843834,4.606142682,0.746687132,0.58649537,2.543606111,0,0,0,0,0,0,0,0,3.105868204,0.517661286,0.440418259,1.5549624,0,0,0,0,0,0.357427549,0,8.799269356,11.09878588,0,0,0,0
K07024,0,0,0,0,0,0,0,0,0,0,0,7.228053967,0,0,0,0,0,0,0,0,0,0,2.904250781,2.073540865,0,0,0,0,0,3.116406179,2.246733985,0,7.961456042,0.485275313,0,4.805746471,0,0,0,0,0,0
K07025,1.645761501,5.988111933,3.415605769,0,0,0,6.871492815,17.12889063,7.944105001,16.29496824,38.71405496,35.06304387,12.51952647,1.600185932,3.07847664,0,0,3.79595054,0,0,32.0589288,23.04802524,28.72036848,31.92899158,15.51800562,24.87556509,1.707390534,4.28406852,1.260461945,61.20975833,44.38387241,67.55643617,23.43141692,17.05493219,76.15542893,33.2699623,5.567571915,9.342771679,1.030882747,9.313461533,0,0
K07045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529527113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644787483,0,1.322799253,3.080283511,0,0,6.834575699,0
K07046,2.660133258,3.236777411,3.980046914,3.755571411,21.12164184,2.026131439,1.870406341,11.87279102,4.020557211,8.14269875,1.377624619,4.714322957,5.750348714,7.516100954,10.66109807,1.674780342,1.683704336,3.90097879,0,0,3.343384541,2.340687406,1.241598419,1.803222342,2.624591546,3.472435899,0,16.03093818,1.480102881,7.507674377,4.355094335,17.20064688,4.181388409,6.155538399,17.44191668,5.334903059,18.7217767,34.36293013,5.947973778,0.96834155,13.56265396,7.396178416
K07055,0,0,0,0,13.87060397,13.24617572,0,0,0,0,0,0,19.3612554,26.57755286,1.615650944,0,2.446111296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.079892337,4.310402019,0,0,2.115534674,0
K07090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14859681,0,2.33535491,8.128417361,4.265883207,2.768381361,0,0,0,0.939732183,0,0,6.064991291,1.755979687,5.01777837,0,1.260503304,4.280529962,0,0,0,0
K07093,36.34454435,25.81226077,40.37724564,74.15731176,0,0,0,8.832293355,16.15964842,15.17599561,3.021452266,30.41254954,0,3.129252489,5.592330819,14.6428344,13.10428185,36.54299248,3.414166662,15.70094084,1.896408262,4.162648527,0.530602932,2.226885183,0,2.871969487,1.230883503,2.094433499,4.745013481,3.546970363,2.303820313,0.867271093,0,0,0.850995696,2.580572631,4.073962379,8.360811891,35.17735325,33.91166432,1.140565091,0
K07101,0,5.239751658,8.787669122,0,2.909078022,2.006417727,0,3.197228642,4.046288664,2.447026064,14.19192422,0,1.881811412,0,0.820183511,1.863467385,0,0,4.923846447,0,3.138127709,0.758752201,13.7705739,1.793310762,0,0,2.035947848,1.935074428,0,2.60671418,9.653031105,3.602522236,4.194042048,8.173296968,2.923480701,8.252634522,7.637037799,4.847829537,0,5.111198927,1.164929792,0
K07114,4.424388015,14.83490768,14.27716626,0,21.2450776,4.493228415,0,4.587522512,10.41393944,30.66094389,37.34850387,42.48425552,12.30572155,14.53035348,42.7623058,29.37772287,42.56679652,0,220.0886666,11.02584459,12.12593518,5.469191412,5.060377913,11.37026133,69.19995367,63.61883255,16.27148006,49.11528326,26.37915585,43.60430524,31.72956997,8.796103161,24.98425984,17.50183959,58.93614508,14.83936478,36.80190126,38.26164247,8.732232934,4.182019613,39.21258498,0
K07117,0,0,0,0,0,0,0,0,0,4.78992336,0,5.841822576,0,0,0,0,0,0,0,0,0,0,4.381550923,0,0,0,0,0,0,0,9.684503468,0,3.79300923,0,2.305534439,3.107261607,0,0,0,0.650902555,0,0
K07119,0,0,0,0,0,0,0,0,6.260814951,0,3.984027059,0,0,0,0,0,0,0,0,0,4.479947832,1.083184177,4.565014878,0,22.23652913,2.16458784,0,0,0,0,0,0,0,0,6.725800466,0,4.927915936,12.04895382,0,0,0,0
K07124,0,0,0,0,14.8668352,12.81724032,4.732851405,0,0,0,0.797905972,0,0,9.919384616,22.51199824,35.36469872,13.84637516,10.29664429,2.405006903,84.22657279,0,0,0,0,3.562758811,15.60655874,14.30647055,38.72821611,9.115716499,0,0,0,0,0,2.694036098,0,11.84333388,3.217492272,0,0,5.526980438,0
K07126,4.703876934,8.364211786,29.29503852,30.71851629,35.39381859,6.640201781,10.14273997,5.41844578,28.04868146,46.77790518,47.79152666,39.34482012,33.56077558,1.926404094,35.53096684,30.99769863,19.34424985,43.15970317,34.21621175,35.81083434,66.22601185,47.15783771,31.49070453,43.85874412,25.48281256,40.43411472,35.99416679,70.35100113,46.99415613,60.59135911,31.34324967,16.88976472,66.4153597,33.98723366,20.89787183,61.81693555,30.18704663,25.15091519,9.096754047,20.10355291,3.35262863,0
K07127,3.901020634,7.19190188,2.653019029,0,0,0,0,0,5.202396377,0,0,5.664391862,0,0,0,0,0,0,0,0,18.61296377,0,9.86252498,0.812483419,0,0,0,0,0,4.884453238,11.73795119,0,5.910759779,0,0,5.649161862,2.456897916,4.44978874,0,1.577832554,0,0
K07140,0,0,0,0,0,0,0,0,0,1.556173257,3.105827546,6.832509539,3.472512808,0,0,0,0,0,0,0,5.488108136,2.895146648,0.406714075,4.355709882,0,0.96425572,4.339289768,2.461200655,0,3.273183909,3.460982691,15.28981619,4.224997773,0.815501063,10.48646309,1.514253064,4.390462738,1.789143168,0,1.691746733,0,0
K07151,101.4607454,87.21191099,67.81871628,151.8058938,171.212409,149.5473416,31.70149712,99.26371698,89.21562524,84.02280893,121.4154945,112.3924535,76.50877908,63.95691451,158.7548805,114.3370927,153.4780797,109.6508805,215.6586108,217.0031572,126.1795415,67.65114288,92.1770549,169.042765,121.0049849,183.9215213,167.7922303,146.8891736,147.120249,114.6609849,87.74279693,101.3135474,71.44959274,74.54717407,102.4124566,140.8727535,135.4990539,125.4628726,100.5662928,138.2202002,79.85213461,6.043046158
K07190,0.827381465,0.457606884,2.559089898,0,17.98988226,6.848473793,64.78291252,0.318344411,1.103394917,0,0.263301697,0,11.24649256,2.208374681,0,5.395414329,21.79146232,49.83438173,29.36432312,57.27248738,0,0.286347686,0.977014254,0,3.569332167,3.760635256,1.737317121,10.69420441,1.718916199,0.786288828,0.373431629,0,1.472596201,0.725922323,0,0.898613259,0.260546148,0,1.094399348,0,18.76123492,25.87988227
K07192,1.906801403,1.054610822,0,0,0,0,0,12.47227924,4.661998061,3.192443668,1.213621688,3.114820525,0,0,0,0,0,0,0,0,12.28220992,2.639692532,2.224965235,1.787122143,0.677373261,0,5.934616889,0,0,6.267184485,12.04866167,0,8.667458667,2.788294076,1.365883848,5.522569999,0,0,0,9.833277883,0,0
K07226,0,0,0,0,1.165899987,0,0,3.631443522,0,0,1.00118531,0.856530659,0,0,0,0.924467139,0,6.459939746,13.57974435,1.601282461,0,0,0,0.982865557,1.117607183,1.631881647,0,13.19003072,0,0,0,0,0,0,0,0,9.411721596,10.76586669,0,1.431534389,6.935067308,0
K07238,0,28.32572264,0,0,0,0,0,0,5.059244405,0,0,0,16.5826534,12.91196415,5.128137679,18.41355043,0,0,0,37.65272647,0,4.309579491,0.830002705,0.611772844,13.91282297,0,0,0,0,1.838914973,1.767656944,4.668481937,0,6.656942848,6.312239919,0,7.399847878,4.188177643,6.27249783,12.08352643,23.02212923,0
K07241,0,0,1.635149918,0,0,0,0,0.925096208,0,0,0,0,3.593015902,0,1.798972045,1.413026593,3.064118885,0,0,0,7.743485988,0,0,1.502287223,0,1.662862182,2.494373191,0,6.243877715,0,6.511064848,0,4.250179879,2.109501426,8.611400155,10.44533769,3.028547012,1.028461106,0,0.729355711,0,0
